Date,Open,High,Low,Close,Adj Close,Volume
2016-07-01,34.610001,35.032501,34.606499,34.960499,34.920761,26894000
2016-07-05,34.803001,34.847000,34.444000,34.747501,34.708004,29252000
2016-07-06,34.499001,35.084000,34.454498,34.888500,34.848843,28238000
2016-07-07,34.903999,34.910000,34.410751,34.768002,34.728481,26084000
2016-07-08,34.974998,35.285500,34.821751,35.281502,35.241398,31504000
2016-07-11,35.402500,35.825500,35.362000,35.754501,35.713860,22236000
2016-07-12,35.956001,36.146999,35.795502,36.032001,35.991047,26738000
2016-07-13,36.181000,36.200001,35.842499,35.848999,35.808250,18718000
2016-07-14,36.078999,36.110500,35.901501,36.047501,36.006527,19004000
2016-07-15,36.286499,36.286999,35.952751,35.992500,35.951588,25586000
2016-07-18,36.135502,36.806499,36.059502,36.688999,36.647297,25910000
2016-07-19,36.494499,36.849499,36.450001,36.848000,36.806114,24550000
2016-07-20,36.866501,37.106499,36.855000,37.059502,37.017376,25794000
2016-07-21,37.018002,37.084499,36.791550,36.931499,36.889523,20526000
2016-07-22,37.092999,37.161999,36.827999,37.137001,37.094788,25196000
2016-07-25,37.033501,37.130501,36.875000,36.988499,36.946457,20648000
2016-07-26,36.952000,37.084499,36.713501,36.921001,36.879036,23734000
2016-07-27,36.914001,37.223000,36.849998,37.088501,37.046345,30250000
2016-07-28,37.352001,37.432499,36.965000,37.295502,37.253109,70604000
2016-07-29,38.635502,38.927502,38.338501,38.439499,38.395805,76830000
2016-08-01,38.054501,39.021500,38.054501,38.644001,38.600075,54010000
2016-08-02,38.434502,38.792000,38.392502,38.553501,38.509678,35690000
2016-08-03,38.359001,38.660500,38.341000,38.659000,38.615059,25748000
2016-08-04,38.611000,38.703499,38.439751,38.580502,38.536648,22806000
2016-08-05,38.688999,39.152000,38.617001,39.111000,39.066544,36024000
2016-08-08,39.099998,39.131500,38.904549,39.088001,39.043571,22158000
2016-08-09,39.055000,39.446999,39.028500,39.213001,39.168430,26378000
2016-08-10,39.187500,39.340599,39.138901,39.234001,39.189404,15728000
2016-08-11,39.250000,39.487499,39.148499,39.242500,39.197895,19502000
2016-08-12,39.075001,39.169750,39.020000,39.160999,39.116486,14810000
2016-08-15,39.187500,39.374500,39.005501,39.122002,39.077534,18764000
2016-08-16,39.014999,39.049000,38.672199,38.856998,38.812832,20560000
2016-08-17,38.866001,39.040501,38.676498,38.995499,38.951176,18484000
2016-08-18,39.000500,39.143002,38.849998,38.875000,38.830811,14388000
2016-08-19,38.750000,38.855000,38.656502,38.771000,38.726929,17230000
2016-08-22,38.663502,38.727001,38.502499,38.607498,38.563614,19028000
2016-08-23,38.773998,38.821999,38.589249,38.604000,38.560120,18564000
2016-08-24,38.528999,38.724998,38.353500,38.481998,38.438259,21440000
2016-08-25,38.349998,38.594501,38.159248,38.470501,38.426773,18538000
2016-08-26,38.450001,38.804001,38.292500,38.477001,38.433266,23334000
2016-08-29,38.437000,38.749500,38.330750,38.607498,38.563614,16952000
2016-08-30,38.466499,38.723301,38.341999,38.454498,38.410789,22600000
2016-08-31,38.350498,38.454498,38.269001,38.352501,38.308907,24972000
2016-09-01,38.462502,38.550999,38.215000,38.438999,38.395306,18502000
2016-09-02,38.650501,38.695999,38.420502,38.573002,38.529156,21454000
2016-09-06,38.672501,39.099998,38.549999,39.004002,38.959667,28856000
2016-09-07,39.000000,39.136501,38.810001,39.017502,38.973152,17874000
2016-09-08,38.929501,39.017502,38.679001,38.765999,38.721935,25406000
2016-09-09,38.505001,38.662251,37.983002,37.983002,37.939827,37710000
2016-09-12,37.756500,38.514500,37.700001,38.451000,38.407295,26220000
2016-09-13,38.223999,38.311001,37.790001,37.984501,37.941326,27900000
2016-09-14,37.980499,38.383999,37.955502,38.124500,38.081165,21748000
2016-09-15,38.144501,38.689999,37.998001,38.588001,38.544140,26102000
2016-09-16,38.487499,38.487499,38.233002,38.444000,38.400303,40986000
2016-09-19,38.620998,38.700001,38.222050,38.285000,38.241482,23456000
2016-09-20,38.450001,38.666500,38.426498,38.570499,38.526657,19572000
2016-09-21,38.632999,38.858002,38.415051,38.811001,38.766888,23356000
2016-09-22,39.000000,39.492500,38.922001,39.360500,39.315762,29724000
2016-09-23,39.329498,39.446499,39.207500,39.345001,39.300278,28238000
2016-09-26,39.137001,39.137001,38.653500,38.710499,38.666496,30664000
2016-09-27,38.775002,39.299500,38.715401,39.150501,39.105999,23064000
2016-09-28,38.892502,39.090500,38.748501,39.077999,39.033581,22196000
2016-09-29,39.071999,39.290001,38.711601,38.750500,38.706455,26294000
2016-09-30,38.816502,39.047001,38.704498,38.864498,38.820324,31706000
2016-10-03,38.712502,38.803249,38.474998,38.627998,38.584091,25576000
2016-10-04,38.801498,38.935501,38.644501,38.821499,38.777370,24028000
2016-10-05,38.965500,39.103500,38.782501,38.823502,38.779373,29224000
2016-10-06,38.950001,39.023998,38.777000,38.842999,38.798847,21414000
2016-10-07,38.983002,38.983002,38.537498,38.754002,38.709953,18664000
2016-10-10,38.885502,39.469002,38.793499,39.297001,39.252335,23498000
2016-10-11,39.333000,39.613998,39.028999,39.153500,39.108994,27450000
2016-10-12,39.188000,39.406502,39.103001,39.306999,39.262321,18748000
2016-10-13,39.061001,39.061001,38.650002,38.909500,38.865273,27306000
2016-10-14,39.082500,39.197498,38.799999,38.926498,38.882252,17050000
2016-10-17,38.990002,39.292500,38.875000,38.998001,38.953674,21860000
2016-10-18,39.392502,40.080502,39.278252,39.763000,39.717804,41138000
2016-10-19,39.911999,40.230000,39.901501,40.075001,40.029449,35336000
2016-10-20,40.165001,40.198502,39.801498,39.848499,39.803204,35150000
2016-10-21,39.750000,39.974998,39.700001,39.968498,39.923069,25324000
2016-10-24,40.244999,40.758999,40.241001,40.655499,40.609287,33950000
2016-10-25,40.834000,40.834000,40.257000,40.383499,40.337597,31528000
2016-10-26,40.317001,40.348999,39.816002,39.953499,39.908085,32954000
2016-10-27,40.049999,40.174500,39.575001,39.767502,39.722301,54984000
2016-10-28,40.417500,40.774502,39.679501,39.768501,39.723297,85398000
2016-10-31,39.773499,39.842999,39.200001,39.227001,39.182415,48546000
2016-11-01,39.144501,39.474499,38.777000,39.180500,39.135963,48128000
2016-11-02,38.910000,39.082500,38.172501,38.435001,38.391315,37448000
2016-11-03,38.362499,38.497501,37.951500,38.106499,38.063183,38864000
2016-11-04,37.533001,38.518002,37.528049,38.101002,38.057693,42696000
2016-11-07,38.724998,39.259499,38.627499,39.125999,39.081528,31702000
2016-11-08,39.169998,39.781651,39.009499,39.525501,39.480576,27338000
2016-11-09,38.997002,39.561352,38.583500,39.265499,39.220867,52142000
2016-11-10,39.558498,39.558498,37.609001,38.127998,38.084660,94904000
2016-11-11,37.827000,38.039001,37.519001,37.701000,37.658146,48636000
2016-11-14,37.779999,37.892502,36.376999,36.804001,36.762169,73088000
2016-11-15,37.348499,38.220798,37.348499,37.924500,37.881393,47680000
2016-11-16,37.759998,38.318001,37.525501,38.223999,38.180550,29452000
2016-11-17,38.346001,38.634998,38.211498,38.561501,38.517670,26080000
2016-11-18,38.568501,38.750000,38.000000,38.027000,37.983776,30942000
2016-11-21,38.130501,38.485001,38.029999,38.459999,38.416283,26612000
2016-11-22,38.631500,38.848000,38.349998,38.413502,38.369839,31862000
2016-11-23,38.386501,38.414150,37.762501,38.049500,38.006248,29568000
2016-11-25,38.213001,38.250000,38.026001,38.084000,38.040710,11748000
2016-11-28,38.000000,38.976501,37.990002,38.411999,38.368336,43764000
2016-11-29,38.576500,38.924999,38.411999,38.542000,38.498192,32332000
2016-11-30,38.503502,38.649502,37.741501,37.902000,37.858917,47858000
2016-12-01,37.872002,37.992500,36.851250,37.396000,37.353493,60358000
2016-12-02,37.229500,37.700001,37.154999,37.525002,37.482349,29050000
2016-12-05,37.885502,38.195000,37.645000,38.125999,38.082664,27884000
2016-12-06,38.236500,38.441502,37.867001,37.955502,37.912357,33814000
2016-12-07,38.049999,38.568001,37.790001,38.559502,38.515671,35220000
2016-12-08,38.624001,38.909000,38.361500,38.820999,38.776875,29762000
2016-12-09,39.000000,39.471500,38.951050,39.464500,39.419643,36438000
2016-12-12,39.251999,39.562500,39.217751,39.463501,39.418644,42082000
2016-12-13,39.695000,40.219002,39.667000,39.805000,39.759754,42904000
2016-12-14,39.869999,40.200001,39.700500,39.853500,39.808201,34084000
2016-12-15,39.867001,40.150002,39.646000,39.892502,39.847157,32530000
2016-12-16,40.020000,40.042801,39.514500,39.540001,39.495056,48876000
2016-12-19,39.511002,39.882999,39.313499,39.709999,39.664864,24642000
2016-12-20,39.838001,39.932499,39.663502,39.820999,39.775738,19020000
2016-12-21,39.792000,39.833801,39.355000,39.728001,39.682842,24226000
2016-12-22,39.618000,39.666000,39.429001,39.563000,39.518028,19444000
2016-12-23,39.544998,39.637001,39.363998,39.495499,39.450607,12468000
2016-12-27,39.534000,39.893002,39.382851,39.577499,39.532513,15782000
2016-12-28,39.685001,39.711498,39.160000,39.252499,39.207882,23076000
2016-12-29,39.166500,39.296501,38.945999,39.139500,39.095013,14886000
2016-12-30,39.137501,39.139000,38.520500,38.591000,38.547134,35400000
2017-01-03,38.940498,39.481499,38.790001,39.306999,39.262321,33146000
2017-01-04,39.417999,39.567001,39.158001,39.345001,39.300278,21460000
2017-01-05,39.304001,39.723999,39.250999,39.701000,39.655872,26704000
2017-01-06,39.763000,40.395000,39.610199,40.307499,40.261684,32804000
2017-01-09,40.320000,40.498299,40.141499,40.332500,40.286655,25492000
2017-01-10,40.393002,40.456501,40.175499,40.239498,40.193760,23536000
2017-01-11,40.250000,40.407501,40.068501,40.395500,40.349583,21318000
2017-01-12,40.356998,40.369499,39.958500,40.318001,40.272171,27062000
2017-01-13,40.374001,40.561199,40.334499,40.394001,40.348087,21984000
2017-01-17,40.354000,40.356998,40.018501,40.230499,40.184772,27242000
2017-01-18,40.290501,40.310249,40.049500,40.303501,40.257690,25888000
2017-01-19,40.256001,40.473999,40.090000,40.108749,40.063160,18386000
2017-01-20,40.345501,40.345501,40.084499,40.250999,40.205246,33400000
2017-01-23,40.362499,41.043499,40.187000,40.965500,40.918938,39272000
2017-01-24,41.115002,41.294998,40.891048,41.193501,41.146679,29480000
2017-01-25,41.480999,41.788502,41.252998,41.783501,41.736008,29890000
2017-01-26,41.890499,41.900002,41.350498,41.607498,41.560204,59478000
2017-01-27,41.735500,42.097500,41.021999,41.165501,41.118710,59316000
2017-01-30,40.733002,40.792000,39.990002,40.116001,40.070404,64932000
2017-01-31,39.842999,40.062500,39.526001,39.839500,39.794216,43212000
2017-02-01,39.984001,40.059502,39.559502,39.784752,39.739529,40594000
2017-02-02,39.689999,40.134998,39.599998,39.926498,39.881115,30642000
2017-02-03,40.149502,40.299999,40.018501,40.074501,40.028950,29268000
2017-02-06,39.985001,40.083500,39.762501,40.067001,40.021458,23690000
2017-02-07,40.199501,40.525002,40.089001,40.348499,40.302635,24824000
2017-02-08,40.349998,40.591999,40.159500,40.418999,40.373055,23106000
2017-02-09,40.475498,40.533001,40.227001,40.478001,40.431992,19794000
2017-02-10,40.584999,40.762501,40.488998,40.683498,40.637257,22700000
2017-02-13,40.799999,41.047951,40.774502,40.962002,40.915443,24266000
2017-02-14,40.950001,41.150002,40.799999,41.022499,40.975872,21094000
2017-02-15,40.967999,41.150002,40.923500,40.949001,40.902454,26272000
2017-02-16,40.996498,41.220001,40.949001,41.208000,41.161160,25752000
2017-02-17,41.151001,41.403500,41.082748,41.403500,41.356438,32220000
2017-02-21,41.432999,41.672501,41.417500,41.583000,41.535736,25246000
2017-02-22,41.432999,41.662498,41.431999,41.537998,41.490784,19658000
2017-02-23,41.506001,41.623001,41.144001,41.566502,41.519253,29456000
2017-02-24,41.386501,41.450001,41.209999,41.431999,41.384907,27844000
2017-02-27,41.227501,41.525002,41.200001,41.464001,41.416870,22030000
2017-02-28,41.280499,41.426998,41.009998,41.160500,41.113712,45216000
2017-03-01,41.442501,41.812752,41.362999,41.762001,41.714531,29930000
2017-03-02,41.692501,41.725498,41.481998,41.531502,41.484295,18850000
2017-03-03,41.528000,41.568001,41.287552,41.453999,41.406879,17928000
2017-03-06,41.347500,41.444000,41.119999,41.389000,41.341953,22180000
2017-03-07,41.369999,41.670502,41.326000,41.595501,41.548222,20752000
2017-03-08,41.675499,41.907501,41.589500,41.768501,41.721024,19796000
2017-03-09,41.799999,42.099998,41.710499,41.933998,41.886333,25230000
2017-03-10,42.164001,42.245499,41.974998,42.162498,42.114574,34080000
2017-03-13,42.200001,42.434250,42.162498,42.277000,42.228947,24472000
2017-03-14,42.181999,42.362000,42.040001,42.280998,42.232941,15598000
2017-03-15,42.379501,42.431499,42.038502,42.360001,42.311852,27630000
2017-03-16,42.451500,42.542500,42.306499,42.438999,42.390762,19552000
2017-03-17,42.580502,42.669998,42.355499,42.605999,42.557571,34246000
2017-03-20,42.500500,42.511002,42.257500,42.419998,42.371780,24630000
2017-03-21,42.570000,42.674999,41.451000,41.522999,41.475800,49270000
2017-03-22,41.595501,41.777500,41.359001,41.479500,41.432350,28030000
2017-03-23,41.049999,41.128502,40.612850,40.879002,40.832535,69742000
2017-03-24,41.004002,41.096500,40.444500,40.721500,40.675213,39620000
2017-03-27,40.347500,41.081501,40.168499,40.975498,40.928925,37886000
2017-03-28,41.020500,41.299500,40.701351,41.046001,40.999348,32410000
2017-03-29,41.250000,41.638248,41.118999,41.570499,41.523247,35726000
2017-03-30,41.674999,41.683998,41.450001,41.575001,41.527744,21106000
2017-03-31,41.448502,41.582001,41.369499,41.478001,41.430855,28038000
2017-04-03,41.460999,42.042500,41.460999,41.927502,41.879845,33430000
2017-04-04,41.568001,41.758999,41.451801,41.728500,41.681068,20908000
2017-04-05,41.775501,42.122501,41.535999,41.570499,41.523247,31106000
2017-04-06,41.619999,41.819500,41.323002,41.394001,41.346951,25088000
2017-04-07,41.397999,41.424252,41.025650,41.233501,41.186634,21146000
2017-04-10,41.269501,41.467499,41.188499,41.236500,41.189629,19578000
2017-04-11,41.235500,41.371349,40.851002,41.167500,41.120705,21594000
2017-04-12,41.096500,41.333000,41.050999,41.216000,41.169151,18010000
2017-04-13,41.106998,41.319000,41.071999,41.178001,41.131195,22448000
2017-04-17,41.250500,41.887501,41.223499,41.858501,41.810921,17900000
2017-04-18,41.710999,41.946499,41.635502,41.841000,41.793442,16734000
2017-04-19,41.989498,42.111000,41.814499,41.910500,41.862862,19084000
2017-04-20,42.071999,42.259998,41.966000,42.082500,42.034668,19180000
2017-04-21,42.144001,42.194000,42.029999,42.159500,42.111580,26472000
2017-04-24,42.560001,43.172501,42.493000,43.138000,43.088966,27450000
2017-04-25,43.250000,43.750000,43.140499,43.615002,43.565426,33440000
2017-04-26,43.711498,43.802502,43.387402,43.586498,43.536957,24744000
2017-04-27,43.680000,43.770000,43.519001,43.712502,43.662815,40536000
2017-04-28,45.533001,45.842499,45.288502,45.298000,45.246513,65526000
2017-05-01,45.097000,45.784000,45.072498,45.628502,45.576637,42320000
2017-05-02,45.480999,46.038502,45.472649,45.821999,45.769913,31744000
2017-05-03,45.743000,46.404999,45.627151,46.352001,46.299316,29990000
2017-05-04,46.303501,46.796501,46.229500,46.583000,46.530052,28442000
2017-05-05,46.676998,46.744999,46.259998,46.356499,46.303806,38226000
2017-05-08,46.306000,46.846249,46.263000,46.715000,46.661900,26596000
2017-05-09,46.847500,46.875000,46.476501,46.608501,46.555523,31636000
2017-05-10,46.598999,46.599998,46.257999,46.438999,46.386215,23478000
2017-05-11,46.265999,46.626499,46.151501,46.529999,46.477112,16700000
2017-05-12,46.576500,46.672001,46.392502,46.611000,46.558018,21012000
2017-05-15,46.647499,46.912498,46.466999,46.854000,46.800743,22162000
2017-05-16,47.000000,47.155499,46.879002,47.150002,47.096409,19390000
2017-05-17,46.783501,46.966648,45.907001,45.980999,45.928734,47242000
2017-05-18,46.049999,46.658501,45.937500,46.512001,46.459133,31938000
2017-05-19,46.573502,46.887749,46.549999,46.700500,46.647419,27860000
2017-05-22,46.750000,47.094151,46.750000,47.092999,47.039471,22408000
2017-05-23,47.396000,47.573349,47.128750,47.441002,47.387077,25416000
2017-05-24,47.648998,47.754501,47.474998,47.748001,47.693729,20496000
2017-05-25,47.866501,48.631451,47.773499,48.477001,48.421898,33210000
2017-05-26,48.485001,48.749001,48.251499,48.573502,48.518291,25040000
2017-05-30,48.515499,48.810001,48.474499,48.793999,48.738537,29334000
2017-05-31,48.750999,48.963501,48.008999,48.243000,48.188164,48962000
2017-06-01,48.447498,48.575001,48.000500,48.347500,48.292545,28210000
2017-06-02,48.473000,48.793999,48.299999,48.779999,48.724552,35020000
2017-06-05,48.827499,49.345501,48.755001,49.183998,49.128094,25042000
2017-06-06,49.158001,49.412498,48.757000,48.828499,48.772999,36292000
2017-06-07,49.000000,49.199001,48.797001,49.047001,48.991253,29078000
2017-06-08,49.117500,49.228500,48.860001,49.170502,49.114613,29638000
2017-06-09,49.224998,49.224998,46.781502,47.491501,47.437519,66188000
2017-06-12,46.978001,47.467751,45.761650,47.145000,47.091412,75270000
2017-06-13,47.595501,47.999001,47.204498,47.669998,47.615814,40266000
2017-06-14,47.995998,48.057499,47.112499,47.537998,47.483963,29794000
2017-06-15,46.698502,47.166950,46.222000,47.115501,47.061947,42662000
2017-06-16,47.000000,47.102001,46.579750,46.988998,46.935589,61894000
2017-06-19,47.498001,47.999500,47.452499,47.868500,47.814091,30666000
2017-06-20,47.875999,48.081001,47.500500,47.531502,47.477474,22520000
2017-06-21,47.681999,48.005001,47.537998,47.972500,47.917973,24044000
2017-06-22,47.935001,48.035999,47.727501,47.854500,47.800106,18828000
2017-06-23,47.841499,48.299999,47.709999,48.279499,48.224621,30558000
2017-06-26,48.494999,48.665501,47.539501,47.613499,47.559380,31968000
2017-06-27,47.123001,47.414501,46.342499,46.366501,46.313797,51598000
2017-06-28,46.450001,47.137501,45.799999,47.024502,46.971050,54428000
2017-06-29,46.495998,46.563000,45.530998,45.889500,45.837337,65984000
2017-06-30,46.302502,46.302502,45.415501,45.436501,45.384853,41804000
2017-07-03,45.609001,45.696999,44.739498,44.935001,44.883926,34196000
2017-07-05,45.088001,45.725498,44.924999,45.585499,45.533684,36278000
2017-07-06,45.206001,45.747200,44.985001,45.334499,45.282970,28490000
2017-07-07,45.442501,46.077000,45.442501,45.929501,45.877293,32756000
2017-07-10,46.088501,46.519001,45.979500,46.439999,46.387211,23856000
2017-07-11,46.477001,46.571499,46.099998,46.504501,46.451641,22264000
2017-07-12,46.933998,47.314999,46.723499,47.191502,47.137859,30642000
2017-07-13,47.314499,47.722500,47.150501,47.358002,47.304173,25894000
2017-07-14,47.599998,47.845501,47.400249,47.799500,47.745167,21076000
2017-07-17,47.849998,48.036999,47.462051,47.671001,47.616817,23310000
2017-07-18,47.650002,48.402000,47.529999,48.270000,48.215134,23080000
2017-07-19,48.391998,48.652000,48.201500,48.544498,48.489319,24490000
2017-07-20,48.750000,48.794998,48.075500,48.407501,48.352478,32490000
2017-07-21,48.112499,48.661499,48.007500,48.646000,48.590706,34220000
2017-07-24,48.611000,49.310001,48.538502,49.016998,48.961281,64966000
2017-07-25,47.690498,47.985001,47.270000,47.535000,47.480968,93220000
2017-07-26,47.734001,47.750000,47.113949,47.389999,47.336132,41766000
2017-07-27,47.589001,47.589001,46.000000,46.704498,46.651413,64260000
2017-07-28,46.470001,47.191502,46.375000,47.076500,47.022991,36928000
2017-07-31,47.094501,47.179501,46.301998,46.525002,46.472118,39402000
2017-08-01,46.618999,46.872349,46.463001,46.541500,46.488598,25554000
2017-08-02,46.430500,46.630001,45.834000,46.519501,46.466625,36488000
2017-08-03,46.516998,46.612000,46.112000,46.182499,46.130005,24050000
2017-08-04,46.337502,46.515350,46.151501,46.397999,46.345261,21646000
2017-08-07,46.452999,46.584999,46.325001,46.467999,46.415180,20644000
2017-08-08,46.354500,46.790699,46.280499,46.339500,46.286827,21232000
2017-08-09,46.030499,46.299000,45.862499,46.145000,46.092548,23842000
2017-08-10,45.877499,45.963001,45.306499,45.362000,45.310440,36480000
2017-08-11,45.398499,45.889000,45.278999,45.719501,45.667534,24136000
2017-08-14,46.126499,46.233398,45.909500,46.133499,46.081062,21290000
2017-08-15,46.211498,46.327499,45.991001,46.111000,46.058586,17668000
2017-08-16,46.264500,46.634998,46.172249,46.348000,46.295319,20134000
2017-08-17,46.289001,46.342999,45.549000,45.549000,45.497227,25544000
2017-08-18,45.515499,45.763748,45.357700,45.533501,45.481743,26854000
2017-08-21,45.500000,45.650002,45.169998,45.333000,45.281471,18868000
2017-08-22,45.636002,46.292999,45.573750,46.234501,46.181950,23334000
2017-08-23,46.096500,46.496498,45.967999,46.349998,46.297314,21804000
2017-08-24,46.432999,46.542000,45.775002,46.063999,46.011639,25406000
2017-08-25,46.174500,46.277748,45.775002,45.794498,45.742447,21068000
2017-08-28,45.799999,45.962250,45.593498,45.690498,45.638565,21730000
2017-08-29,45.255001,46.166500,45.250000,46.064499,46.012138,23712000
2017-08-30,46.002499,46.540951,45.982498,46.478500,46.425671,26024000
2017-08-31,46.588001,47.098999,46.588001,46.966499,46.913113,31652000
2017-09-01,47.056499,47.124001,46.757500,46.867001,46.813728,18948000
2017-09-05,46.653999,46.849998,46.098000,46.422501,46.369736,26528000
2017-09-06,46.507500,46.545750,45.963501,46.390499,46.337769,30554000
2017-09-07,46.586498,46.820499,46.181000,46.797501,46.744308,24254000
2017-09-08,46.824501,46.849499,46.243999,46.325001,46.272346,20230000
2017-09-11,46.712502,46.918999,46.346001,46.453999,46.401196,25340000
2017-09-12,46.629501,46.674000,46.193050,46.603500,46.550529,22688000
2017-09-13,46.533001,46.862499,46.493000,46.754501,46.701359,22052000
2017-09-14,46.562500,46.638500,46.200001,46.255501,46.202923,27952000
2017-09-15,46.233002,46.324501,45.818001,46.014500,45.962196,50108000
2017-09-18,46.000500,46.104000,45.529999,45.750000,45.697998,26138000
2017-09-19,45.870998,46.120998,45.627499,46.090500,46.038109,18734000
2017-09-20,46.148998,46.694000,46.099998,46.578999,46.526054,33396000
2017-09-21,46.650002,46.826500,46.191502,46.622501,46.569508,25812000
2017-09-22,46.387501,46.736500,46.324001,46.426498,46.373726,21054000
2017-09-25,46.272499,46.320000,45.485001,46.048500,45.996159,37136000
2017-09-26,46.186001,46.541000,46.056999,46.243000,46.190437,33338000
2017-09-27,46.387001,47.494999,46.387001,47.224499,47.170822,44788000
2017-09-28,47.068001,47.534500,47.027500,47.474998,47.421036,20406000
2017-09-29,47.599998,47.989300,47.575500,47.955502,47.900993,31620000
2017-10-02,47.999001,48.126999,47.391998,47.663502,47.609325,25668000
2017-10-03,47.700001,47.900002,47.457001,47.889500,47.835064,17766000
2017-10-04,47.849998,48.019501,47.534500,47.584000,47.529911,19048000
2017-10-05,47.774502,48.545502,47.758999,48.498001,48.442875,24276000
2017-10-06,48.334999,48.973000,48.167999,48.944500,48.888866,23478000
2017-10-09,49.000000,49.271252,48.805500,48.849998,48.794472,17828000
2017-10-10,49.000000,49.078499,48.304001,48.630001,48.574726,19368000
2017-10-11,48.686001,49.535500,48.612499,49.462502,49.406281,33866000
2017-10-12,49.372501,49.706001,49.250000,49.391499,49.335358,25248000
2017-10-13,49.599998,49.860500,49.450001,49.484001,49.427753,23396000
2017-10-16,49.605000,49.695351,49.200001,49.599998,49.543621,18210000
2017-10-17,49.514500,49.821999,49.429501,49.609001,49.552612,25804000
2017-10-18,49.588501,49.835999,49.348751,49.640499,49.584076,21152000
2017-10-19,49.299999,49.444000,48.919498,49.222500,49.166550,26272000
2017-10-20,49.472000,49.549999,49.229000,49.410000,49.353836,23664000
2017-10-23,49.476002,49.476002,48.306000,48.422501,48.367462,29568000
2017-10-24,48.500000,48.611500,48.049999,48.527000,48.471840,24244000
2017-10-25,48.418499,48.804501,48.026001,48.666500,48.611183,24226000
2017-10-26,49.000000,49.380001,48.610001,48.627998,48.572723,40842000
2017-10-27,50.459499,52.419498,50.410000,50.963501,50.905571,103354000
2017-10-30,50.700001,51.248501,50.375000,50.855499,50.797695,41702000
2017-10-31,50.761002,51.200001,50.521000,50.832001,50.774223,26614000
2017-11-01,50.860500,51.483501,50.847500,51.275002,51.216721,27468000
2017-11-02,51.088001,51.404499,50.650501,51.278999,51.220711,20980000
2017-11-03,51.105499,51.632500,51.015499,51.624001,51.565323,21528000
2017-11-06,51.449501,51.743500,51.250000,51.294998,51.236694,22504000
2017-11-07,51.363499,51.698502,51.256500,51.666500,51.607773,22246000
2017-11-08,51.526001,52.176102,51.422501,51.992500,51.933403,21774000
2017-11-09,51.699501,51.699501,50.983299,51.563000,51.504391,24904000
2017-11-10,51.323002,51.537998,51.264000,51.403500,51.345070,14400000
2017-11-13,51.171001,51.578999,51.128502,51.287498,51.229202,17716000
2017-11-14,51.129501,51.340500,50.707500,51.299999,51.241688,19184000
2017-11-15,50.960499,51.204498,50.771000,51.045502,50.987480,17080000
2017-11-16,51.125999,51.796001,51.125999,51.625000,51.566319,22594000
2017-11-17,51.700500,51.721001,50.887501,50.954498,50.896580,27942000
2017-11-20,51.013000,51.130501,50.875000,50.918999,50.861122,19070000
2017-11-21,51.165501,51.755501,51.132751,51.724499,51.665707,21940000
2017-11-22,51.750000,51.985298,51.571499,51.798000,51.739124,14926000
2017-11-24,51.793499,52.158901,51.750000,52.030499,51.971359,10740000
2017-11-27,52.000000,52.772999,51.922001,52.710499,52.650585,26158000
2017-11-28,52.754501,53.118752,52.000000,52.370499,52.310970,28488000
2017-11-29,52.133999,52.203999,50.782501,51.083000,51.024937,49188000
2017-11-30,51.118500,51.424500,50.750000,51.070499,51.012451,34480000
2017-12-01,50.790001,51.124500,50.101002,50.508499,50.451088,38192000
2017-12-04,50.632999,50.805000,49.778500,49.933998,49.877239,38128000
2017-12-05,49.797001,51.030499,49.414001,50.257500,50.200375,41346000
2017-12-06,50.075001,51.248501,50.056999,50.918999,50.861122,25440000
2017-12-07,51.021500,51.712002,50.903549,51.546501,51.487911,29164000
2017-12-08,51.874500,52.102501,51.626099,51.852501,51.793564,25816000
2017-12-11,51.775002,52.189999,51.602501,52.055000,51.995831,23856000
2017-12-12,51.981499,52.515499,51.684502,52.023998,51.964863,25590000
2017-12-13,52.306000,52.333248,51.918999,52.030499,51.971359,25654000
2017-12-14,52.250000,52.924999,52.155499,52.457500,52.397873,31174000
2017-12-15,52.730499,53.381001,52.474998,53.209499,53.149017,65518000
2017-12-18,53.304001,53.924500,53.099998,53.856998,53.795780,31092000
2017-12-19,53.759998,53.841999,53.177502,53.534000,53.473152,26774000
2017-12-20,53.589001,53.668999,53.076000,53.247501,53.186977,25372000
2017-12-21,53.247501,53.466499,53.089699,53.181499,53.121052,19914000
2017-12-22,53.055500,53.209999,52.972000,53.006001,52.945751,15102000
2017-12-26,52.903500,53.006001,52.509998,52.837002,52.776943,15212000
2017-12-27,52.869499,52.918499,52.402500,52.468498,52.408859,25438000
2017-12-28,52.580002,52.737499,52.238499,52.407001,52.347431,16742000
2017-12-29,52.335999,52.485001,52.244999,52.320000,52.260529,17750000
2018-01-02,52.417000,53.347000,52.261501,53.250000,53.189472,24752000
2018-01-03,53.215500,54.314499,53.160500,54.124001,54.062481,28604000
2018-01-04,54.400002,54.678501,54.200100,54.320000,54.258255,20092000
2018-01-05,54.700001,55.212502,54.599998,55.111500,55.048855,25582000
2018-01-08,55.111500,55.563499,55.081001,55.347000,55.284088,20952000
2018-01-09,55.470001,55.528500,55.061550,55.313000,55.250126,18050000
2018-01-10,54.855000,55.230000,54.805500,55.130501,55.067837,20856000
2018-01-11,55.314999,55.326248,54.979500,55.276001,55.213169,19566000
2018-01-12,55.120499,56.214500,55.057499,56.112999,56.049217,34410000
2018-01-16,56.625500,56.995499,55.891602,56.088001,56.024250,31506000
